exon_id,mutation_kind,n,pnas_min,pnas_max,pnas_range
TP53_e6,double_snv,56952,-3.7927870750427246,6.797929286956787,10.590716361999512
TP53_e6,single_snv,339,-0.5091432332992554,4.9459147453308105,5.455057978630066
TP53_e7,double_snv,53955,0.4211506247520447,10.916893005371094,10.495742380619049
TP53_e7,single_snv,330,3.000368595123291,8.44760513305664,5.44723653793335
